ID,text,sexism,gender,hostile,misogyny,misandry
621,我堂姐说她的姓不好听，老公的姓好听，才不是什么男权，这个理由我也笑死。 我寻思我俩的姓一点也不难听呀，赔钱货骂自己得了还带上我。,1,0,1,1,0
622,"这应该不会吧，单身生育的都是比较有钱才能做到的，不觉得她们指望养女防老呀。。反正我关注了几个单身生育的博主都不是这样的人。进婚姻生育的绝对打的是这个算盘，不管有钱没钱。。,对的，她们维护的是将来子女对自己的孝道，她们默认自己以后都是要当男权家的母奴的。",1,0,1,1,0
623,可见女权运动有多不易。女人被压迫多少世纪了，一弄些个活动，男的就不愿意了各种酸了。,1,1,0,0,1
624,男权都上天了，还天天有善良姐妹劝说别平权平过头…… 这辈子，甚至几辈子都平不了好吗，亲人们,1,0,0,0,1
625,除了“驴” 其实我真的很讨厌“驴”这个说法 但是她们自己已经没救了还帮着男人霍霍女性...,1,0,1,1,0
626,女演员什么时候都是弱者，因为行业掌权的还是男人啊,1,1,0,0,1
627,"我他妈真的是 你能不能滚蛋,我就问你谁先跟我提婊的,你个死直男,你个直男癌",1,1,1,0,1
628,我就想说，所有信伊斯兰教的这种男人都应该石头砸死！！！,1,1,1,0,1
629,男人就这样啊 你看他一眼 他以为你爱上他了 谁给他的自信,1,1,1,0,1
630,我也是，但当身边的人被男同骗婚后，真的对这个群体开始厌恶,1,1,1,0,0
631,这几天新闻女权表们已经集体高潮了！而且嘴巴特脏。在她们眼里只有要啥买啥说啥听啥有钱跪舔她们的才不是渣男，其余全是，孝顺父母即是妈宝男…女人要是自杀了一定是背后有个渣男，男人自杀了，一个字：该,1,0,1,1,0
632,这个其实说实话，男女都不能算是个人。女恶心的地方在于出轨还有脸享受人家的好，男恶心的地方在于让一个无辜的生命受连累。讲道理你想报复就报复，别让无辜的生命跟你一块下地狱。,1,2,1,1,1
633,我艹，这里面的话简直太有道理了啊！支持男同胞们米格道！不要成为婚姻的奴隶！,1,1,1,1,0
634,"韩国女权确实建党了，你不知道吗？,屌子语录：你们都是伪女权。谁是真女权我说了算。,屌子语录：女人生孩子跟男人姓=男女平等。,原来不打女人就等于照顾和关爱了，真珍贵啊,中国家暴率30%，挨打的都是不正常女性？所以不配得到男人的照顾和关爱？,谁生的孩子跟谁姓=男人低人一等？,屌子的关爱照顾=女人卖命生孩子跟我姓，我说话女人不准反驳。,屌子掉皮现场：谁生的孩子跟谁姓=女人至上。,“女人说话，公的闭嘴”是博主分享的韩国女同胞说的。博主和粉丝都很赞同。别一口一个女同胞，你长子宫了吗就来代表女同胞？,我不嫖不赌不杀人不犯罪，已经是绝世好女人了,女人说话，公的闭嘴，听不懂吗？,我的女同胞在点赞我。这里是女权女孩聊天的地方，有屌子说话的份吗？,不是“跟谁姓都行”，是绝对不能跟男的姓，绝对不能让男的传姓。就这么简单，听懂了吗？,大家的钱都是银行里来的，到我手里就是我的钱，姓传到我这里，就是我的姓。,追溯到源头，姓=女生，女人有姓，男人无姓。所有的姓都是女祖宗的姓。文盲还是闭嘴吧。,不好意思，我们不认为“跟谁姓都一样”，也不认同“创个姓都可以”。女人生，随母姓，这就是唯一的公平正义。不让女人传姓的任何巧妙话术，目的都是剥削女性。,男女互爱=女人生孩子跟男人姓？不好意思，这种互爱，我们没兴趣。,男女平等互爱可以啊，男人要以身作则互相监督，从坚决不让孩子冠父姓做起。女人卖命生的孩子必须随母姓，否则就是男性在剥削女性，谈不上平等互爱。",1,1,1,0,1
635,底下那人根本无视层主论点，扯了一堆没用的，建议拉黑处理，别跟他争论，直男癌嘛，不值得争论,1,1,1,0,1
636,我看看哪位男网友又来当鉴定师了，女权又男性定义按照男性标准还叫什么女权,1,1,0,0,0
637,“真正的女权”如果由男性来定义，以男性的标准来分类，在改变自己性别处境的时候还要处处想着男性的既得利益，才能被称为“女权”，默默付出/不讲求女性权利的女性才是好女性，那还叫什么女权？没你妈肯定没有你，父母的生理功能哪个对人类来说更重要？你和你爸会必须付出你妈，男人必须服从女人吗？,1,1,0,0,0
638,在公共平台上讲完每一步的预谋细节还认为自己这样预谋毫无错误，带一波节奏男人都这样，为强奸犯找理由给女人洗脑应该就不是无所谓了吧。,1,1,1,0,1
639,"前一阵有个男的跟一受害女说：""找报纸，或找找那些女权博主帮忙吧(虽然我不怎么喜欢她们) ""。她们心心念念的想讨好的的主子都比她们看的明镜。",1,1,1,1,0
640,"真正的素养是 女性尊重男性 也认可自身的价值/ 男性尊重女性的平等地位不歧视，也不把自己作为需要无限讨好女性的形象。,还有某些恶臭的屌丝男士 也别动不动就女👊🏻 信不信我一拳把你打飞,为什么 什么都必须男性做？你们他妈的是断了手还是缺了腿的残疾智障人士 生活不能自理吗",1,1,1,1,0
641,"自从metoo运动后，我们组逐渐厌男，招新都避免男生，因为男人都是潜在强奸犯啊,都厌了几千年了，说的好像我们女的很怕似的",1,0,0,0,1
642,"我发现，不管是有钱男人还是穷男人，都离不开女人，不管是因为性需要还是传宗接代的需要，有时候“拥有女人”恰恰是他们奋斗的动力。但是女人则不一样，女人一旦有经济独立的能力，就彻底把男人甩开了！,凭实力说话的地方，女性互帮互助靠实力把男得挤下去，真以为男性会真心帮女人啊",1,1,0,0,1
643,男性主导的资本根本不想强女出头！就像事业成功男人不喜欢找女强人当老婆,1,1,0,0,0
644,其实当今社会，女性地位已经取得了很大的进步，但是其他领域女性依然不及男性，男女平等还要继续推进。极端女权很好理解的，就是嘴里喊着男女平等，实际上要求女性必须在各个领域都碾压男性，如果不能碾压男性，就搬出所谓“结果平等”这种实际上是歧视男性的概念来要求女性特权，否则就是歧视女性。,1,0,0,0,0
645,那我真有点厌男，我不喝男人做的奶茶，如果店员只有男性，我就走了，不买了，很奇怪，可我也没办法,1,1,0,0,1
646,她们是爱慕虚荣➕好面子，明明靠吊男人还要bb给予自己一些奢侈品或者装逼事物的男性就有点恶心了,1,0,1,0,1
647,男的就是麻烦 干个事情还磨磨唧唧 是个女的早把事情弄好了,1,1,1,0,1
648,就他们安心裤都要抢的毛病 不仅女人得不到的他们要得到 女人该得到的男人也要得到 就算他们用不到,1,1,0,0,1
649,"看到会武术 跆拳黑带 或者体力运动某一项比较突出 甚至只需要多健身出一些肌肉的女性 男的就一定会评论“这女的我驾驭不了”“当你老公一定很憋屈吧”“吵架男的都不敢说话，怕被打死”我就知道婚姻在他们看来就是男的说不了道理的情况下一定要武力压制女方，女的应该是“被驾驭”“憋屈”“被打死”的,群男：又不是我干的，你那么偏激干嘛？又不是所有男的都这样，你是在挑起性别对立吗？兄弟们不要跟她吵了，不会听的 女拳出击完事儿了",1,1,0,0,1
650,"但你也要当心自己在坚持正确道路上走向了绥靖政策和误解。你看下自己原来的发言和场景，我觉得你这种发言很可能被温和男权吸纳，希望保持警惕。,欢迎你思辨，但我觉得在女权运动初级阶段，要求所有人的言行要符合你的要求，这是不现实的。,那你就错了，很多时候我们就是在和男权做斗争，只不过大部分是男人而已。没有人会去撕三观正的男性。,那斗谁？在大多数男性还觉得生孩子必须生男孩的现在，在继承权默认都归男性的现在，在大部分男性觉得自己现在所得理所当然女人就是无理取闹的时候，在追不到女孩就想强奸打杀的现在，在女性被拐卖而买家是男性的现在——不斗男权斗谁？,这个可以有，所以男性应该给权给钱给资源啊，那不就是我说的嘛。教育权，工作权，财产权，继承权，一项一项给我们吐出来。,我觉得你可以批判一下男性中的败类，毕竟女性对男性印象不好，就是因为有些男性败类在败坏男性名声。,是男权在无视女性遭受的苦难，所以才引来反抗。你有这时间搞诛心论，为什么不先批判一下出轨的男性，家暴的男性？别看没看几本书就天天阴谋论。,笑死了，为什么要人为设置优势，为了资源的分配好吗？本质上就是钱，权，资源，不给女性这几样东西的所谓抹平男权优势，都是空中楼阁。基础没打好，光想造101大楼，还没睡醒吗？,理解力真是……我换个方式讲，女性创造了140男性也创造了140，现在总产值280，但男性要求分得196，只给女性84懂吗？,你自己再理理你自己的逻辑，我今天懒得高兴把别人的逻辑给理顺",1,1,0,0,0
651,喷msl被说少管我们爱看什么，然后表示抗议就被说是容易感觉被迫害的直男癌,1,1,1,0,1
652,婚女不会搞女权的，有资本的已经跟丈夫绑定命运共享，没本事的自顾不暇天天鸡毛蒜皮说不完，只有单女没有拖累没有被男方吸血自由自在。,1,0,0,1,0
653,同意乔怡心，男权早就是一种几千年的邪教了,1,1,1,0,1
654,基本上只要是男的都是直男癌，只要网上发言的都是键盘侠。,1,1,1,0,1
655,"强奸是犯法的，在哪个国家都是！不用一副被迫害妄想症患者模样，说句白话，多少女的用性获得了好处，完了还要立牌坊，不是脑残运动是什么,污蔑性侵性骚扰已经成了一种政治手段你不知道？很多女人离婚会伪装家暴分割财产 受害责成了男人 不用一副受害责模样,然后时不时有人出来说 十年前二十年前某个男的摸了我？污蔑陷害的成本这么低 受害责反而成了男的 不是脑残运动是什么",1,0,1,1,0
656,再怎么现实也绝对赶不上男人十分之一，望尘莫及,1,1,0,0,1
657,不过像他这样的也只会回家骂老婆“怎么教养孩子的”吧。子不教，家庭主妇妈妈之过。反正不是他们这样干大事的尊贵男人的错,1,1,0,0,0
658,能突破环境的人能有多少呢。不过我经常碰到异常自信，自以为是的男性，也让人吃惊。,1,1,0,0,0
659,女人的盟友只能是女人，试图和任何非女人结盟，都会被吸血啃骨：男同想让女人代孕，直男想打着trans的旗号方便性侵，母伥这种性别叛徒想卖女人给男人讨饭吃。当然，最高效的女人绞肉机还是婚姻。,1,1,1,0,1
660,？象征质疑和反对 代表你排斥新时代女权 固守封建父权主义 依然不放过对女性的压迫 而且！代表男性生殖器（洋人坚挺粗长）  而？代表着屌子蝈蝻劣质的金针菇基因 而3个？意味着你们想群J我 真的恶臭 日常恐男 女性什么时候能站起来,1,1,1,0,1
661,真的丢人。都是男的。咋都不知道原来还有这种恶心人的玩意儿,1,1,0,0,0
662,别人都躲得远远的沙东男人，你这头驴还当宝贝捧着，祝你这个沙东驴早日嫁给沙东男人生仨儿子，阳刚之气爆棚咯[加油][加油][加油][加油],1,0,1,1,1
663,男权才不在乎女权的基本是反婚呢，动了他的利益，指着发声频繁的女权骂了再说。平泉又不吱声，就算吱声也是商量着来然后被否定，然后：女权帮我！最后平泉和男权一起：真田园，真极端！女权才是驴次方啊。最近首页的姐妹都权驴技穷了,1,0,0,1,0
664,为什么国男没有这么好的觉悟 冷抖哭,1,1,0,0,1
665,哈哈哈哈“用把他们单拎出来的状况类比了女性当下的处境”，前文说的是存在性别就必然存在男性的无法理解，同情和共情只是情感层面但很难在现实层面被理解。不过后面我发的那句也被否定了，但也说男的不是冠状病毒是有脑子的人了嘛哈哈哈还是存在行的一部分,1,1,1,0,1
666,总之他就是觉得女权被冠上“极端”的名号应该感到羞愧呗。第一，极端女权本来就是厌女表述；第二，极端女权即激进女权，主旨是摧毁父权制，不怕激进，就怕不够激进；第三，搞女权的为什么要听一个男的瞎叭叭？,1,1,0,0,1
667,有时深感男人在某种程度上成为女人的拖累，女人本可以更精彩，无论是生理上，还是情志上。,1,1,1,0,1
668,图一说得我理解，图二我笑了，按他的定义，求右女者应该常得左女，喜欢家庭内斗、奴役男性为自己服务的女性一定会努力进入婚姻才对，你猜怎么着，她们在婚前会努力表现得传统淑女、贤惠知足滴。渴婚男女天造地设，结果一有矛盾就骂不婚不育的女权？,1,0,1,1,0
669,"但是现在结婚的大多数女性都生儿子去了 怪女权,最大受益者还是上层男性",1,0,0,1,0
670,对对对！而且有的男的不仅磨叽他们直接什么都不干就跑了，最后还能舔着个屌脸加自己名字,1,1,1,0,1
671,把性别改回去，这么不想做男的吗？要不去泰国割了呗🙃,1,0,1,1,0
672,女权婊还是因为懒惰，自私所以要让好的女人全部学她们这样做，想男人宠她们和宠好女人一样。正常的男人都不会找女权婊，她们又不想改变自己所以让好女人变成她们自己这样就达到自己的目的!,1,0,1,1,0
673,极端女权或者说田园女权根本不婚的，要单身生育。想占男权便宜的，一般没受过社会毒打，和男人沾边不被扒一层皮就不错了。,1,1,1,0,1
674,郭嘉男女都吃，高层男吃底层男，所有层次的男都想吃女，只是看自己能不能吃白富美女，实在不行吃普女也行，就像财宝宝男博主说的“村花先用起来，然后再找小白美”。然后女性在家里或社会受迫害又转身吃其他女或更弱小的，比如虐待儿童，把气发泄在孩子身上等（无论是不是亲生的崽）,1,1,0,0,0
675,渴男女想靠卖逼上位就要承担赌输的后果呗 她们重点才不是在代孕上面,1,0,1,1,0
676,任何一个男人在没有面对过终极的权力、金钱、美色的诱惑时，都不敢断言自己那时的内心和行为。,1,1,0,0,1
677,哈哈真相了，一帮屌丝男女天天互相咒骂，真有点好笑,1,2,1,1,1
678,@xvbccbz：女人业障比较重，攀比心，嫉妒心，虚荣心重，不能成佛，至于智力并不比男性差，生存能力甚至高过男性。,1,0,0,0,0
679,"很多男同都支持性别平等,但是直男都很自私,根本不会为女人争取平权。",1,1,1,0,1
680,"女人性需求比较低,我发现女人都比较善良,男人都比较恶毒。女人猥琐男人是少数。",1,1,1,0,1
681,"Gay和女人一样都喜欢男人,怎么不理解?,在中国,男人强奸男人是合法的。,我想问一下,这位妈妈是在孩子几岁时教育平等观念?教孩子要从小就教,不是等成年后才教。,如果同性恋养大的孩子是恐同,我觉得也能杀了,清理门户。就当没养过。,爸爸没有办法对女人共情,除非爸爸是同性恋,才会能理解女人。",1,1,0,0,1
682,"很多妈妈都没有教儿子男女平等的观念,我觉得是妈妈的错。只会生,不会教。,大家少生儿子吧,男人多了只会祸害社会。",1,2,1,1,1
683,蝈男在男拳社会下犯罪成本太太太底了而且社会舆论对他们太好了。女性在男拳社会就得自己拿刀子捅死犯罪者了 法律是为蝻人制定的,1,1,1,0,1
684,"重点是，图片里女孩子没收款，并且两次强调“这是你的钳”图二女生亲自出来解释她也给男朋友经常买东西。评论里投稿热门的发出来图个乐，也从未叫男朋友拿钱的意思。却被你们理解成白嫖？？笑死我了重点都抓不住，人家情侣爱怎么着我们管得着吗？百十来块去说别人白嫖？？,百十来块钱你还真认真了，你不能接受不代表人家不能接受。人家男朋友乐意宠着 酸啥啊,评论区里那些男孩子骂人，连🐔这种词汇都骂出来了，你不为所动，别人一句屌丝你就骂人打拳，果然女性对女性之间的恶意最大,收款都没点，多次强调“这是你的钳”被骂提款机。图二女孩子亲自出来解释她也经常给男朋友买东西被骂白嫖。看事看不到重点，人家男朋友乐意宠着，你一个外人叫嚣的比谁都厉害",1,0,0,0,0
685,“社会是社会，男权是父权，社会不等于男权。”我看到这句话的时候，就知道反婚女权的懦弱本质了。这就是男权的社会，男权的世界，全世界98%的财富掌握男性手中，这就是铁证。所以我对你们所有的人身攻击不屑一顾，你们这些不敢承认事实的自欺欺人女权，只是想在男权下苟且偷生罢了。,1,0,0,1,0
686,"我并不是反对你们骂婚女，如果骂婚女能让未婚女性不婚当然很好，但是恶意的拉仇恨，把婚女作为靶子打就太过了。毕竟压迫女性的罪魁祸首是男性。主要矛盾和阶级敌人是谁你不要搞混了。如果骂婚女可以推翻男权，我绝对双手赞成你骂。真的,骂婚女可以解除男权对你的压迫吗？骂婚女可以推翻男权吗？你和我不一样，是我在工作你没工作吗？我们都一样在工作，对社会贡献就是一样的。都是纳税人呢，你以为的不一样。,在男权社会这个框架下，我们每个女人都在为男权作贡献，不然你怎么解释只有2%的财富掌握在女性手里？我一个劳动妇女，勤勤恳恳工作二十余年，除了已婚的身份，和你有什么区别？你凭什么认为靠骂我可以解除男权对你的压迫？,你骂婚女的目的是什么？骂婚女的目的就是为了骂婚女吗？还是你真的相信可以通过骂婚女推翻男权？,为啥要单个手杀？不能基因病毒团灭？科学技术才是第一生产力，人家都搞孤雄了，你还想着手刃，好好笑。,你不生男是反男，我不生男不是反男。知道了，你全对。你就是不相信全女社会是会实现的，反男只要骂婚女就可以了，所以你们反男权的办法就是骂婚女。好吧，你发泄吧,我也想了很久，骂奴隶杀奴隶是不可能消灭奴隶主的。只占有世界上2%财富的群体，只有杀了奴隶主才能翻身做主人，这是唯一的路。也许这条路难走，但它是唯一正确的路。也是唯一能实现的路。革命不是请客吃饭。想和平演变的吃屁吧。,我也决不生儿子，我反男了。我不反婚，邓颖超同志也是婚女啊，你对女性的贡献有她大？,我没离婚是因为死老公比离婚划算，我快50了，买好保险等几年没关系。反男是因为男性的孤雄繁殖已经取得突破性成果，经费充足，灭女指日可待，我得为我女儿铺好路。这并不矛盾，我讲清楚了吗？,原博拉黑我了，所以不能在下面回复。原博这种婚女全该死女权真是搞笑，我国女性婚女占全体女性的一半以上，假如如你们所愿把这些婚女都杀完，你们就能过上幸福生活了吗？你们这么仇女恨女真是男权好打手呢。你自己现实生活中有婚女打你杀你抢你钱吗？女性意外伤害死亡大多数也是男的害的不是女的害的吧",1,0,1,1,1
687,我现在甚至觉得爱情是男人编出来骗女人的方法，就跟洗脑一样。你看正剧里所有的剧，就连工作剧，女人靠自己的也是少数，多数都有男人帮扶，这就是社会洗脑。,1,1,1,0,1
688,男人在女人面前的自怜自艾均为可耻。,1,1,1,0,1
689,其实我觉得想开点，比如我就告诉自己，搞女权，怎么样都会被男性逮着骂的，就算你是所谓“温和女权”，也会被污名化，既然怎么都会被既得利益者骂，那不如勇敢做自己，我第一个重拳出击,1,1,0,0,1
690,结婚生孩子随自己姓的都是假女权男,1,1,0,0,0
691,你叽歪个什么鬼，我管你爱不爱听直男癌,1,1,1,0,1
692,但是真的……基本上哈，是直男癌说【我是个直男】然后做一些骚操作,1,1,1,0,1
693,学生妹不帮还钱就是拳师？哇靠，怪不得木姐说现在男的都变异了啊哈哈哈，他们特么怎么不去卖屁股自己还钱呢？看来他们屁股没人要,1,1,1,0,1
694,"女性格局太小，自身的局限性很大，大多数女人很无聊的，我讨厌自己的女性角色，但其实我连人都不想当人，反人类了,其实算是一种男性崇拜吧…但是是基于头脑逻辑智慧思想上的,对呀，我小时候不知道这个词，很小很小的时候，就是现在长大了用个词总结一下也不知道用什么词了，小时候特别讨厌男人，但是想成为男人…哎",1,0,0,1,0
695,难道不应该因为男人吃蝙蝠而掀起厌男潮吗？男人一直都在毁灭世界。,1,1,1,0,1
696,"不止男的，还有很多女的跟那些男的一样。女权之路漫漫。我睡喽,触及男权利益他们立马翻脸,嗯，我觉得女权是分好多类别，恩和是反婚反育激进派。她一直都是这种主张，不代表女权就一定要这样。很多把她们打为极端女权，是错的。这是选一个小的类别来代表整体再进行一个判断。那结果自然是生育冠姓权都是选择自由。冠姓权并不是口中的那么自由，说是个人的选择，其实是有大面积的压迫。",1,0,0,0,0
697,对性的攻击性是上帝给男人的一个礼物，使用这个礼物需要看，背景、时间、地点等。用好了是爱情，用不好是流氓。有的女人平时自己轻浮，不检点。给男人有想象和误会的空间。一但出了事都是男人不好。,1,1,0,1,0
698,男同=男性+同性恋，双倍杀伤力，别想着他们会跟女人站同一阵营，几乎没有不厌女的。,1,1,1,0,1
699,她们的子宫被男人把持着，被迫生下不喜欢的后代，最后把愤怒发泄在孩子身上，她们不是母亲，是母怅鬼,1,0,1,1,0
700,差不多意思。一般遇到喜欢讲黄段子的男生，我就找个机会在人多的时候说：心理学上表明，喜欢说黄段子的男生一般性能力都不足，因为只能通过大脑意淫来获得快感。然后你猜之后这些人还会不会讲？,1,1,1,0,1
701,"0220年了钟国大多数人还不能自由决定加班与否，不会真的有脑瘫觉得被潜规则的女明星全是自愿的吧？怎么了还羡慕死了觉得这是捷径，对有些女人来说如果不愿意走这种所谓捷径，因为不愿意变成性资源得罪了人，根本就没有第二条路，没有出头之日，男人有的选项他们不一定有，花两毛钱动脑子想一想很难吗？,电视上的plmm都是女菩萨",1,1,0,0,0
702,为什么会有女权主义？男人压迫女人了吗？,1,0,0,0,0
703,我没拉黑你 所以你到底离婚了吗？如果没离 你说反男最重要 那为啥你还没离婚？现在婚女婚内反婚已经不够了 还要婚内反男,1,0,1,1,0
704,我觉得一个女的现实中不跟男的结婚不给男人生孩子，这就是不给父权添砖加瓦了，如果她再单身生育，那就是母系力量+100，骂婚女算给父系力量-1。她们觉得被骂的婚驴好可怜，但事实上婚驴给她老公下一个崽就是父系力量+100了 木大妈的奋斗和打算单身生育已经给母系做了很多贡献了 没什么好苛责的,1,0,1,1,0
705,知道了，被压迫的时候要温柔，反抗的时候要优雅，死的时候要好看，对吧。不要以高标准要求男性，以低标准要求女性，我们女人不是圣母，也不无私奉献，我们都是潜在剁屌犯，劝你离我们远一点，毕竟已经警告你们了，出事了可不能怪我们。你总不能打我们吧，毕竟打人犯法。,1,1,1,0,1
706,"说的跟没有女农民工，没有女农民似的。女性在农业上的贡献超过50%，她们只不过被隐形了，你不去特意了解是不会注意到的而已。,千百年来，是谁不允许女性参与社会建设的呢？女性受教育识字读书权也不过是近几十年的事儿，怎么就这么健忘呢？男人通过压榨女人得了多少好处呢？光棍现在都开始呼吁郭嘉给分配老婆了，不然就到处杀人是不是？到底谁才是维稳工具啊？女性也有愿意当警察当兵的，社会给她们公平竞争的机会了吗？,女人不就是郭嘉维稳工具么，千百年来，一点儿没变。好事儿没女人的份儿，坏事儿第一个拿女人开刀。可惜有些女奴真是叫不醒啊",1,2,1,1,1
707,因为女权鼓励女人像男人看齐，像男人那样去拼搏去厮杀。既无视女性本身就是异于男性的，无论是生理还是心理。又无视现今所有的一切都是由男性建立起来的，规则是由男性制定的。,1,1,0,0,1
708,那71%的男性死了也是被男人杀的，又不是女人杀的，男人自相残杀死了活该 还有脸来碰瓷女的？,1,1,1,0,1
709,因为他是男的，在父系找点存在感。毕竟追溯母系祖先就没男人什么事儿了，线粒体传女不传男。事实上就算追溯父系也没啥用，男人的亲自不确定性太大了，传不了几代就不知道丢到谁家去了,1,1,0,0,1
710,那当然是为男人服务的学院派女权才是真女权，是男权钦点的真女权。,1,0,0,1,0
711,男人本来就比女人辛苦啊，很多女人靠比活着，不是吗,1,0,1,1,0
712,"下一次你就说它们的妈妈都是妓女，它们的妈妈不知道和多少男人上了床才把它们生出来，它们是妓女生的婊子养的杂种。跟它们那些没素质的东西不用提素质两个字。,在此之前我从来没有在微博上说过一句脏话。当然，今天的我也不觉得女犬这个词语是什么脏话。,以前在一个女犬的微博评论了一次，仅仅是评论了一次，就被这个女犬及其粉丝反呛。我说我偶尔发个评论居然就被这么反呛，都不知道怎么说话了，这个女犬的粉丝就说什么“不会说话就闭上嘴别说，我要是有这么厉害能让你因为不知道怎么说话而不说话了，我也算立功了”，着实恶心死我了",1,0,1,1,0
713,"问题的答案是不需要选择的，人人都知道胎儿寄生在母体内，胎儿所拥有的人权也要基于母体先拥有正常人权的保障下，所以用这个比喻来打醒那些没有子宫还要剥女权屌男的畸形理论。,而且作为遗弃儿存活这世上，对孩子来说很是难接受，也很不公平的一件事情。没人养就不要生。",1,1,1,0,1
714,还有啥微博上女拳泛滥是女拳的阵地——搞笑嘞，一个女权超话还有屌癌视奸，咋好意思说出来的？像贴吧知乎，一提到女权就各种抹黑，实际上哪里都是男权的阵地啦，为啥屌子们一定要把自己假装成“弱势”呢？,1,1,1,0,1
715,我也好喜欢跟人讲道理，但男人们总说我心理有问题，不管说啥都能归根到“你心理有问题”上面。👌，他们赢了,1,1,0,0,1
716,五千年的男权控制就是一集接着一集的连续剧，换汤不换药，更有男性将女性的产假视作特权，真是可笑又愚昧，将母亲生育孩子付出的艰辛和身体伤害全然无视！生育是女性自主选择的，是对社会的贡献！蝻拳打拳的动作都不标准，真是让人啼笑皆非！,1,1,1,0,1
717,"也不尽然，我感觉现在大城市的很多有钱90,00小姑娘都是爸妈有钱，自己单靠收房租就能月收上万，这样都是男性讨好她们",1,0,0,0,1
718,20岁的女生干啥不好非扎男人裤裆，28岁的男的还不了贷款说明能力多差，还能粘着不走也是有病(；一_一),1,2,0,0,0
719,"有遇到过，然后我建议他去泰国变性也能有那么多好处了,就是要骑驴呗，男的都鸡贼啊～我男同学刚上大学十八九那阵就很鸡贼，我已经很讨厌了。更别说现在8、9岁的小蝻崽子也很鸡贼，我表外甥一直不想让他妈生二胎了，他妈二胎生了个女的歇了一口气",1,0,1,1,0
720,“女人最大的敌人就是女人”，我确信这句话是男人说的，然后被厌女症的女性们奉为真理，在同性之间厮杀，而男性依旧稳坐。老公出轨第一反应是那个小三勾引我老公，就是典型的表现之一。,1,1,0,0,1
721,"我宁愿相信我会变院士我也不相信那人本意是打破性别认知，他不过是觉得这样好像很好笑很好玩而已，癌入晚期了,对，我也好多感慨哈哈哈，最后只能汇总成女性不论在哪哪个职业都要比男的艰难更多；以及抛弃无谓幻想，放低期望，教育和环境塑造出普通男性的立场怕是很难改变的",1,1,0,0,0
722,我说我不需要男方提供车房的时候男的夸我好女孩，我为女权说话的时候立马说我是要权利不要义务的田园女👊。顺着他们心意的就是真女权，提到反家暴反就业歧视同工同酬对他们不利了就是田园mg，这可不是区分，这就是泼脏水。,1,1,1,0,1
723,好男人不是屌癌，只有抢劫姐妹继承权和女人生育成果的田园男犬才是屌癌,1,1,1,0,1
724,附议！让女性多工作工作，减轻男方负担！//,1,0,0,0,0
725,"可是我是女性啊,贴吧不难过啊，姐妹，可以来贴吧女权吧，在这里男人都是大猩猩，我们可以任意辱骂他们是屌癌，在那里女权才是真正实现的！",1,1,1,0,1
726,因为现在的中国男人一天到晚臆想自己是有钱人啊，所以才觉得女人都拜金物质图他钱。你说好笑不好笑。,1,1,0,0,1
727,我也，主要是不想和男的相处，浑身不自在……,1,1,0,0,0
728,"看到那些偏见言论不要气，他们骂的越难听越大声，只不过证明他们的恐惧，但那又怎样，时代在向前奔走，女性的权力终将会上升到和男性同等，到那个时候，男女互相尊重，彼此忠诚，才是共同养育孩子，适合下一代发展的健康社会。现在？还是算了吧。,越是自己没能力的男人越害怕女人拥有权力，因为他们潜意识里不觉得自己有能力比过他们。现在这个社会，优秀的女人少吗？并不少，但很难PK掉同期竞争晋升的男性同事，即使对方稍微逊色，也因为是个男的而更被看好，这就是为什么有些男人害怕女性拥有更多的威望与权力的理由，因为他们没有十足的自信PK。,女权会使女性更加自爱，自我尊重而尊重他人，而不是剥削你压榨你，看到几个极端女权，田园女权就大肆批评女权，真不知道有些人脑子是长在屁股上呢还是屁股上呢，不会查资料吗？那就别怪总有人说你们男人怎么怎么样了，毕竟你们自己都不懂真正女权是什么，就在那里大声嚷嚷，恐怕是有些没能力的人虚了",1,1,0,0,0
729,你除了在那种“一看就知立场”的事件上叭叭几句，根本就没有自己的立场。还总是在明显屌癌的事件上支持男性......我也不知道你是觉得和女权唱反调很爽的中二叛逆心理，还是本身就是男性。我甚至怀疑你是个机器人...算了，说下去你粉丝骂我骂得更狠，你们都容不下不同，装什么大方。,1,1,1,0,1
730,买房靠爹妈，生娃靠老婆，就因为自己性别为男，就迷之自信。,1,1,0,0,0
731,主要是那百分之九十九中的男性不愿意从占便宜的地位变成不占便宜的地位；百分之九十九里面的女性看到了自己作为人妻的利益，没看到自己作为女性的利益。毕竟他们的家庭里面“媳妇是娶进来的人”，“女儿是要嫁出去的人”,1,2,0,1,1
732,对呀！沉浸在爱情中的主妇不是整天说女权是“集体狂欢的怨妇”、“荡妇”、“丑的没人要的老处女”、“靠男人养花男人钱”......既然我们是生活这么凄惨的弱势群体，怎么可能管得了你们高贵美丽人人为之倾倒的家庭主妇呢！,1,0,0,1,0
733,1 除非那个女的主动找我事否则我我只觉得她可怜2我不想跟男性分一组。。。真的有人愿意跟男的分一组吗,1,1,0,0,1
734,社会本身就是男权社会，只要这个社会是男性主导的，社会维稳的获益永远是男性大于女性。而且，社会要是只依靠道德来约束人，早乱了，不然法律是怎么来的,1,1,0,0,0
735,看你是个妹子，最后再说一句，只要你是女性，男权主义对你权益的侵害就一点不会少，区别只是你有没有意识到而已,1,0,0,0,0
736,归国四子都荣誉登榜。就还挺妙的。而且他们都算一般女性心目中的优秀男性了，结果就这！,1,1,0,0,0
