ID,text,sexism,gender,hostile,misogyny,misandry
1811,为什么他都有女朋友，我这样素质上进而不失幽默的人却母胎单身[大哭][大哭][大哭][大哭][大哭],0,1,0,-1,-1
1814,男主的手机是三星的，一扔出去就炸了whatever,0,1,0,-1,-1
1820,我真的太讨厌这样的男的了遇到的太多了这种人总想空手套白狼,1,1,1,-1,-1
1824,男人说得话都不能信，而你说你是男人？,1,1,1,-1,-1
1828,他又没说女爱豆谈恋爱恶心，你怎么就上升到对女生的恶意了？只是说和这个人谈让他觉得不舒服，这男方发的图让他觉得恶心啊,1,1,0,-1,-1
1831,黑人 滥情 不负责任 喜欢调戏女人,1,1,1,-1,-1
1843,这个时代正是因为有这男的这样道貌岸然的人 才让社会不透明不公正 光明与黑暗并存才是真实世界 这种男人最恶心,1,1,1,-1,-1
1844,长成这样还没有女盆友是一件不科学的事，这是借着减肥心得在相亲吗,1,1,0,-1,-1
1850,？？？？？那公平点，非处男，pc的，yp的也不能收,0,1,0,-1,-1
1851,可能他说错了，他应该说：作为喜欢篮球的男孩子，不要这么敏感，我滴哥 没错，他只是好看了点，贵了点,0,1,0,-1,-1
1852,哈哈哈哈哈哈哈哈哈哈这种男朋友,0,1,0,-1,-1
1854,我竟然无法反驳，笑。。。就连鬼故事也不是吃心肝就是睡女鬼，太有前途了。,1,1,0,-1,-1
1855,一看你就仇视北方男的,0,1,0,-1,-1
1857,就是，这种男的暴力倾向很明显了，而且还小心眼。。。怕是嫁了跟跳火坑没两样哦,1,1,0,-1,-1
1858,同性恋是基因天生的说法在如今的国际很多领域还存在很大的争议，所以不要去相信那些鬼话！,0,1,0,-1,-1
1860,绝不结束，已经不是对立，已经是舆论战争。,0,1,0,-1,-1
1866,我以为，男孩会把瓶子里的药给换掉的,0,1,0,-1,-1
1870,灿勋女友千千万，四代女团占一半,0,1,0,-1,-1
1871,男的有的更恶心，合租室友，顺手牵羊被抓。等等恶劣事件，你还不敢把他怎么样，,1,1,1,-1,-1
1874,弱势还得分性别呀？有些男性就不弱势啦？他们不说不代表他们没有知道吧，还在天天洗脑，想培养出更多天狗嘛。,1,1,1,-1,-1
1880,您指的是哪个呀~双胞胎男孩那个嘛？,0,1,0,-1,-1
1881,他妈的为什么！那些男的上辈子是畜生吗操,1,1,1,-1,-1
1888,法律至上没错，对吧，那我觉着我可以打电话把比利海灵顿叫到我们国家会会你，因为国内，强奸男性不算犯法,1,1,0,-1,-1
1889,就是浪费。最看不得男人高高在上，恶心。,1,1,1,-1,-1
1890,拳师眼中男性要么是强奸犯，要么是潜在强奸犯，要么是 干爹,1,1,1,-1,-1
1891,[滑稽]舔狗不就跟资本一样？？女人以为自己在白嫖，其实自己是在被垄断，哈哈哈哈哈,1,1,0,-1,-1
1894,直接代替他妈妈？！！觉得这个男的真的很渣，亲妈能代替吗？这个女的得有多失望才把自己的孩子放下跟你离婚,0,1,0,-1,-1
1901,因为这个男孩本身就是个难民，他本色出演,0,1,0,-1,-1
1902,女生可以通过化妆来提升自己的颜值，男生一旦化妆，就会被各种吐槽，哪怕是用简单的遮瑕膏和粉底。,1,1,0,-1,-1
1910,有的，看过一截图，男的故意弄伤女的阴道，然后涂抹精液，可以说是必中了。真的恶心。,0,1,0,-1,-1
1911,男人坏得显而易见啊，说白了就是吃喝嫖赌这些显而易见的东西，要是有这样的男人，孩子肯定跟妈比较亲。,1,1,1,-1,-1
1914,我的男朋友，一个地地道道的北方汉子，每顿饭要吃三碗饭，很多菜！,0,1,0,-1,-1
1915,不是男的原生家庭有钱吗？老婆管钱也不至于能弄到出轨男净身出户吧？,1,1,0,-1,-1
1918,这个男人真恶心！就算没得，被啪也恶心,1,1,1,-1,-1
1928,→_→一个公子，身边有七八个女的围着转，这现在谁能做到！！！怎么就是窝囊废了，应该叫富二代！！,0,1,0,-1,-1
1932,正常现象，个人认为在短期内性别对立是有利的。,0,1,0,-1,-1
1938,男主也可怜[捂脸]，尼玛三个勇者都对他下手,0,1,0,-1,-1
1950,这男的被骚扰的时候就一个人过来帮忙劝，这男的自卫反击了，过来一群屁民当正义使者，真恶心。,1,1,1,-1,-1
1951,《我买了三套房，给BF两套，给自己一套丨两个Gay的同居生活》原创，陈十四，_________________，少年时。,0,1,0,-1,-1
1955,是的是的！当时就觉得，妈呀，这男儿也太叫人流口水了！,1,1,0,-1,-1
1958,哈哈哈，我觉得直男癌们也就是那么一说，难道他们不喜欢女神？,1,1,1,-1,-1
1963,这种旧思想就是很令人讨厌，女孩子怎么了？！男女本就平等，一看不是男孩子就不高兴，就跟他们妈妈性别男似的,1,1,0,-1,-1
1967,可笑，男的没有傍富婆的？男的找对象不看家庭条件？男的还看脸呢，好看的就跪舔，不好看的就鄙视。男女都有三观不正的人，何必拿他们说事儿,1,1,1,-1,-1
1976,我是独女，而且爸妈很宠我，他们赚100万愿意给我90万那种，不过我公婆扣，我老公也没本事，所以我不好意思让我父母一直补贴我。,0,1,0,-1,-1
1977,男人，垃圾 是客观事实嘛？这不是在输出负面情绪，在制造问题吗？,1,1,0,-1,-1
1980,女拳太带侮辱了，直接说那种反男女平权的不是女权就行了，还非要整个女拳来污名化女权,1,1,0,-1,-1
1981,两性关系中一般男性更主动，只要呼吁男性禁止婚前性行为，这种 隐藏的恶心 会大大的下降，离婚率也会大大降低，社会会更加和谐。,1,1,1,-1,-1
1984,关键是男孩子就更绝了,0,1,0,-1,-1
1987,像你这种思想龌蹉的老男人，聪明女人是不会搭理你的。看到你只觉恶心,1,1,1,-1,-1
1988,最凶狠的男人，就是自残还要还手！,0,1,0,-1,-1
1991,你错了女性没有强奸这个罪，她们最多只能是强制猥亵侮辱，所以这一次我们男性应该站出来气抖冷[飙泪笑][飙泪笑][飙泪笑],1,1,1,-1,-1
1993,我私信可没骂他，是他自己装弱势群体，一想他真的是男的吗？男的真的这么会装？,1,1,1,-1,-1
1994,[飙泪笑]我看了全集，反正看这个就是不能带脑子，男主帅沙雕玛丽苏就完事了。我就知道会有人来吐槽片尾这个，我当时也是给整蒙圈了[飙泪笑][飙泪笑],0,1,0,-1,-1
2007,你哪来的幻觉没有欺凌啊？之前都有记者采访他们的同学，说男方确实是有欺负女孩子。你多看几个回答不行吗？上面都有说。,0,1,0,-1,-1
2010,1、妈妈在我读大学之前的那个暑假、开学前五天，也就是2012年在无意中看到我写给暗恋男生的情书，知道了我是gay。,0,1,0,-1,-1
2013,长得好像屌丝男士的脸脸啊,0,1,0,-1,-1
2014,因为男的都比较大度，这些不涉及根本利益的问题我们是不会在意的。,1,1,0,-1,-1
2015,因为男同在进行肛交的时候肠壁比较容易破损。,1,1,0,-1,-1
2017,四川男孩在此,0,1,0,-1,-1
2020,这算什么呀。 国内你试试，所谓的歧视（看不起）更严重好么。,0,1,0,-1,-1
2025,也不能说这男的窝囊吧，男人并不知道房间躲着四个人，可能反应不过来。再或者男人认为这四个人渣只是为了劫财，万一反抗激发了这四个人渣的凶性呢,0,1,0,-1,-1
2026,如果出轨就把老公杀了，估计这世上男人要成为稀罕东西。搞清楚重点好吧，这个杀老婆的明显心里有问题啊，一个正常人做的出来？,0,1,0,-1,-1
2028,让他看帅哥，然后触摸其裆部，若阴茎勃起，则为gay。,1,1,1,-1,-1
2029,可是他后来和一个学妹在一起了，他还告诉我他喜欢过我们班的女生[捂脸],0,1,0,-1,-1
2033,这个男的真恶心。,1,1,0,-1,-1
2034,饭圈追星的谁不花个万八千的，都能站住立场国家面前无偶像，到了这群篮球迷大男人就开始理中客讲情怀了，恶心,1,1,1,-1,-1
2041,奸淫那么多女子居然剁个屌就行了，那强奸一个女子是不是拔根雕毛就行了,1,1,1,-1,-1
2044,忘了在哪看的了，说是只要男的不使用暴力伤害殴打，强奸基本是不太容易成功的，神仙难艹打滚的 不是。。。所以好多强奸都伴随暴力伤害甚至致死。,1,1,0,-1,-1
2046,还是说你的意思是名人不需要培养就一定可以未来成为名人？否定教育对人的作用？你也就是一个歧视女性的直男而已,1,1,1,-1,-1
2048,也可以理解为把北大男生当做女生，这就更歧视了,0,1,0,-1,-1
2053,你男盆友干什么吃的？,0,1,0,-1,-1
2058,。。。天哪，这个男生好恶心。。。。,0,1,0,-1,-1
2059,嫖娼的男人还会有无数次的，就看你愿不愿意把这个沙子揉进自己眼里了,1,1,1,-1,-1
2060,请不要侮辱直男,0,1,0,-1,-1
2069,重复一遍，我是男性，也不是基佬。我觉得男人应该有个起码的自知之明，别去打扰女性。,1,1,1,-1,-1
2070,感觉很多人觉得gay都比较娘，比较张扬那样。,1,1,0,-1,-1
2073,我男朋友也喜欢拍照，被我强制删了。跟这种人在一起心累。,0,1,0,-1,-1
2074,hhhh男主是国师那个我看过，现在转头再去看一眼，文笔幼稚，情节狗血，跳着看都看不下去,0,1,0,-1,-1
2075,有女朋友还每部剧都舞cp周被他舞这么久真行,0,1,0,-1,-1
2077,看到小女孩天真无邪的眼神，突然之间仿佛觉得我们失去了好多。 你特么会不会玩？ 我上去就是两耳光。,0,1,1,-1,-1
2078,这男的活该，死了最好.被这个男的恶心到了,1,1,1,-1,-1
2079,哈哈哈真的不缺女朋友吗！！！哈哈,0,1,0,-1,-1
2085,所以有的男人抱怨没有好女人,0,1,0,-1,-1
2089,人们都想揪出一个绑架虐待女性的犯罪分子来批斗,0,1,0,-1,-1
2094,那男的真恶心。,1,1,0,-1,-1
2098,垃圾男人[生气],1,1,1,-1,-1
2101,恶意的把所有男性默认为潜在的骚扰者,1,1,1,-1,-1
2102,我感觉我跟你男票差不多一样性格 只是没有遇到那个她[调皮],0,1,0,-1,-1
2104,没办法啊，宅男的战斗力太强,1,1,0,-1,-1
2107,第四条有点偏颇了，正常男性又不是缺心眼，会聊天不等于渣男，木讷的也不一定是好人,0,1,0,-1,-1
2108,这个本来就是强奸阿，不过看楼主的表述法律是偏向女性的啊，如果男性被强奸了怎么办？,0,1,0,-1,-1
2110,侮辱女性谈不上，但是至少他没有对同事的尊重，说话非常没礼貌，这个年纪的男孩子我觉得还是先学学什么叫礼貌谦虚比较好,1,1,0,-1,-1
2115,有的男生不是直男，是没文化,0,1,1,-1,-1
2116,先说感受，作为一个男性，特别是家庭主要支出是他承担的时候，他的妻子若是个没才艺没身材只能做好“太太社交”的家庭主妇。,1,1,0,-1,-1
2117,按照这个论调，那些永远都没有生过孩子的并且永远都没有生孩子可能性的男性，他们的事业是全部都好上天了？,0,1,0,-1,-1
2120,不是同性恋就不用更优秀了？,1,1,0,-1,-1
2124,如果官方行为是对的，那就等于默认了劲夫女坦一词诞生就拥有侮辱女性的意思，普通大众玩梗的时候，难道没有女拳上杆子打拳？这样不是让大众闭嘴吗,1,1,1,-1,-1
2131,打女的男的都是废物除非这女的不老实,1,1,1,-1,-1
2133,说男生娘也算是歧视女性了？这不是针对男性说的嘛？太敏感了吧,1,1,0,-1,-1
2134,还有一群男的说看来老祖宗不给女性地位是对的，wtf???,1,1,0,-1,-1
2135,女方都出嫁妆了男方有何理由不出彩礼？男方一年不工作结婚吃女方吗？请问这样的男方脸有多白？diss答主的男人真是脑回路清奇！,1,1,1,-1,-1
2138,哈哈哈，别逗了，一个男生后天得艾滋，无非吸毒和gay，草男与被草之间没带套，以及献血感染。 男女之间，男的是不会被传染艾滋么？牛逼了。,1,1,1,-1,-1
2142,别说小县城，我之前去朋友的传媒公司，碰到一个伪娘求职，大部分人都是避之不及的。,1,1,0,-1,-1
2143,人都是身在福中不知福，得了好处没感觉，利益损失就跳起来。很多男人都不想承认重男轻女的现实,1,1,0,-1,-1
2148,垃圾的男人不是你可以想象和理解的,1,1,1,-1,-1
2149,。。。你多看两部电影就知道了啊，我看了无数部电影里情侣吵架男的都what'swrongwithyou，翻译也是你有什么毛病？,0,1,0,-1,-1
2150,不骚扰直男那就是会骚扰弯男了。。。,1,1,0,-1,-1
2161,这种男朋友哪里找的给我一个呵呵哈哈哈,0,1,0,-1,-1
2163,外 当然更容易，骨子里就歧视中国男人,1,1,0,-1,-1
2171,我也是每次和男票闹着玩的时候总是掐一下他然后他就紫了,0,1,0,-1,-1
2172,这不是习俗，是男方家的恶心！,0,1,0,-1,-1
2178,男主女人，放屁都是香屁，从来不用拉屎，脸动不动就含羞通红，这就是狗屎小白文，看了都恶心了都,1,1,1,-1,-1
2184,这种男的自己堕落就算了，还害了老婆害了孩子。孩子招谁惹谁了没不生就遭这种罪，还是自己亲爹害的。这种男的就不应该有生育权。,1,1,1,-1,-1
2185,手机壳已经感觉到你的少男心哈哈哈,0,1,0,-1,-1
2190,女人那么恶毒，为什么要打击国男？我们国男跟女人一样动不动就喷人问候别人全家？动不动就阴阳？素质高的我们，,1,1,1,-1,-1
2193,真替你现在的女朋友感到不值，都有女朋友了还能去见睡过的人？,1,1,0,-1,-1
2202,男的就没有了吗，复旦投毒杀人案，还有什么案来着，男的嫉妒起来比女的还可怕，直接要你死,1,1,1,-1,-1
2204,吓死了，一个男人还整容，还整的恶心人！将来有孩子了怎么交代遗传规律，邻居会以为你孩子是隔壁老王的吧！,1,1,0,-1,-1
2207,要回答这个问题，我们首先得知道为什么会对立。,0,1,0,-1,-1
2210,这事情就是你不对，遇到一个好女人不容易！真的你应该被锤一顿，然后骂你滚蛋！窝囊！！！,0,1,1,-1,-1
2215,我很好奇为什么说男人是女士就是侮辱人了,1,1,0,-1,-1
2218,被你挂的那哥们侮辱女性了？？,0,1,0,-1,-1
2219,你的男仆真可怜,1,1,0,-1,-1
2231,我不知道我判断的对不对，如果一个长得挺帅的男的朋友圈总是发自己穿白袜子的局部特写。,0,1,0,-1,-1
2234,场景：购物商城男性看异性内裤，变态！,1,1,0,-1,-1
2236,这样的胖男还是很多的，祝你早日找到,0,1,0,-1,-1
2240,这种男人最恶心了，留在世上不过是个祸害。,1,1,1,-1,-1
2241,男人看不出心机婊？你这话是什么意思。对男孩子只看脸，所以你没有男朋友吧，大早上起来不愿意骂你。,1,1,1,-1,-1
2242,想起来之前有个男生被他妈逼着相亲，于是他就发了迪丽热巴的照片骗他妈是他女朋友。。。。。于是那个开心的不得了的妈妈发了朋友圈附上了照片来宣布这个喜事,0,1,0,-1,-1
2245,大多数女人最怕说要自杀的男人,0,1,0,-1,-1
2247,这回真不能知男而上了。听到声音想打人。,0,1,0,-1,-1
2254,我觉得社会可能真的对同性恋又误解，觉得同性恋就都该是娘炮，我一直觉得那些直男癌恶心的不行,1,1,1,-1,-1
2255,我感觉他有些飘了，对前辈也是直呼其名。或许一直就是个没吃过亏的大男孩吧，看上去不太聪明的样子。,0,1,0,-1,-1
2257,真是可悲，欺负老实人，为男的可呗,0,1,0,-1,-1
2260,田园男权就男权吧，总比田园舔狗强多了,1,1,0,-1,-1
2261,女朋友不爱他才是关键。爱一个是舍不得让他为难，跟他生气，不想亲热的。,0,1,0,-1,-1
2263,哈哈哈哈哈帅哥你缺女朋友吗,0,1,0,-1,-1
2264,这男的威胁女生想死，他怎么还不去啊，去谢罪。,1,1,0,-1,-1
2265,他有一个男朋友？？男朋友的话就算了我不喜欢双性恋,1,1,1,-1,-1
2267,男主角也有些拉垮,0,1,0,-1,-1
2270,男权话语体系中，男性无所谓贞操。,1,1,0,-1,-1
2273,为什么不要男的。。。为什么要歧视我们这些汉子。。。,1,1,0,-1,-1
2278,想想两个男的去接吻和开房我就觉得非常恶心,1,1,0,-1,-1
2279,男人要过了30没钱没本事没魅力又长得丑，那就不只是掉价的问题了。（微笑）,1,1,1,-1,-1
2281,所以你认为答主能代表宅男？,0,1,0,-1,-1
2285,就这个男友把病人隐私公开在网上的做法，他但凡对病人有一点关心保护都不会这么做。,0,1,0,-1,-1
2286,这个男的凭什么还回来打人？,0,1,0,-1,-1
2287,大兄弟夜跑女教师新闻没看过啊没事别瞎晃悠大晚上0.0,0,1,0,-1,-1
2293,碰到劫，男刀直接秒了还拉什么距离，,0,1,0,-1,-1
2294,我想起很多年前有个辱母案，那男的把正在侮辱他母亲的讨债者杀了，被判刑。,0,1,0,-1,-1
2297,你说到了点子上。一个男的不抽烟不喝酒不出去耍，要是再不打个游戏，估计就是变态或者傻批,1,1,1,-1,-1
2306,确实那对父母不同意的原因是男方穷而不是男方有暴力倾向太极端什么的有些人在评论区瞎扯些什么呢,0,1,0,-1,-1
2307,我初中和高中跟全班同学出柜了，高中的时候班主任和级长都知道了。,0,1,0,-1,-1
2314,第一次上热搜是因为极挑，确实搞笑，毕竟老沙刚去不知道几个老狐狸的套路怎斗的过，后面去跑男感觉就是故意拿老沙做笑点的，太刻意了一点意思都没。,0,1,0,-1,-1
2317,14岁以上女性自愿就不算是强奸了,1,1,0,-1,-1
2318,我是想吃胖吃不胖，我男的175，130斤，想胖十斤,0,1,0,-1,-1
2321,歧视本身就是政治话术，是拥有议价权的优势方发出的bb。,0,1,0,-1,-1
2326,嗯。因为是知乎，所以回复下。其它论坛都不会回复。中国的网络一直都是直男的天下，男人骂是正常的，回嘴就是女权癌了。多数时候也都当没看见而已。偶尔回复下。,1,1,1,-1,-1
2332,这种男的真的很恶心了,1,1,0,-1,-1
2333,和女朋友开房没啥意思 最后还是发现喜爱福，毒奶粉，101，吃鸡，刺客信条，女仆咖啡厅有意思,0,1,0,-1,-1
2335,我男生喜歡你的話沒胸的話都可以很幸福的呀,1,1,0,-1,-1
2336,如果你以后能跟您的老婆商量孩子冠谁的性的话，我才会觉得你不恶心。存在不平等就不要，要求女性做不喜欢的事儿。,1,1,0,-1,-1
2344,高虎，男主角的好朋友兄弟，到后面一定会背叛男主角，下场很惨。,0,1,0,-1,-1
2345,这才是正解，那些喷男的都是什么nt,1,1,1,-1,-1
2348,丑男成名或有钱后玩得更厉害，会有一段疯狂的心理补偿期，直到玩够收山。,1,1,0,-1,-1
2350,我承认阶层承认三观，但是这不就是一个自私自利的凤凰男么，还理解，不要侮辱阶层这个词,1,1,1,-1,-1
2354,怎么拦？副驾驶强行抢方向盘？不可能吧，言语制止，这种男的的脾气听得进去？,1,1,0,-1,-1
2355,你酱紫很难找到女票的,0,1,0,-1,-1
2356,因为贤惠是服务于家庭和男性的词。,1,1,0,-1,-1
2359,为啥不在自己身上找问题呢？自己解决不了就要把全部的责任推给老公？反正男人就是畜生？怎么加罪他都不会反抗他都会默默承受是吧？,1,1,1,-1,-1
2363,打警察我就不同意了。不过女的估计也是生活中被男人气的了，才慢慢变成泼妇。为什么捏睾丸，可能对男人出轨这事生气才这样做。人性太可怕了。,1,1,0,-1,-1
2365,你不喜欢她而已 我喜欢一个男的，隔着屏幕都想把他生吞了[爱] 一点不觉得恶心哈哈哈嗝,0,1,0,-1,-1
2369,老祖宗留下的还是有一定道理的，不然不会传这么久，男生确实火气大不容易受这些东西影响，跟男女权有什么关系？,1,1,0,-1,-1
2370,续一句： 中华男儿多奇志，只把幽州当淞沪 春来我不先开口，哪个虫儿敢作声,1,1,0,-1,-1
2371,和我家的大白肥猫一模一样，就是撒娇，冲到你前面躺下左翻滚右翻滚，你越过他，他又厚脸皮跑过来躺倒翻滚。叫声粘人像女孩子，可你是个男孩子呀！！！,0,1,0,-1,-1
2373,你那微博上那群人形容的详细一下，毕竟我耍微博没做任何事情，就像说男人垃圾也是某些人而已,1,1,0,-1,-1
2376,作案女性主管上已经认定男的是犯罪了。其实这种做法真sb行为，也就骗骗一些守法的，哪天遇到横的大概率横死当场,0,1,1,-1,-1
2379,答主男的女的呀，大老爷们上去就是干呐！亲身经历告诉我，受欺负的根源是自身的软弱。,1,1,0,-1,-1
2386,看到这个问题的第一反应，题主怕不是个直男癌吧？,1,1,1,-1,-1
2399,不不不，我们只希望自己的老婆是处，至于女朋友同事空姐网友是不是处咱们才不管,1,1,0,-1,-1
2410,可是我家里人不让啊！他们说一个男孩子这么穿不太好。。,0,1,0,-1,-1
2411,为什么我感觉这个男朋友有不止十个女朋友2333,0,1,0,-1,-1
2415,毕竟是都能找到女朋友的宿舍，我们宿舍六个单身狗，你敢信？？？？！,0,1,0,-1,-1
2416,幼儿园和小学那段时间我一直跟女生玩，我也不知道为啥，跟女孩子的人缘就特别好，刚进这个圈是初一的一次遭遇吧。,0,1,0,-1,-1
2418,至少我不觉得为耻，怎么？表达都不行了？我咋没歧视你是直男呢？,1,1,0,-1,-1
2420,一个图财一个图貌，图什么都有风险。更何况还是土鸡男。你挺住,1,1,1,-1,-1
2421,尽管我也不喜欢男生没经过同意就说女生会送他妈妈礼物，但是我觉得男生的心也没有这么险恶吧，个人感觉拉黑的操作过于极端[大笑],0,1,0,-1,-1
2422,挺可怜的那男孩，那一瞬间真的是眼神都没光了,0,1,0,-1,-1
2426,我是个男的，但我很恶心重男轻女的行为!,0,1,0,-1,-1
2428,哈哈哈哈其实男几都无所谓只是想演一部好片罢了都成烂片王子了,1,1,0,-1,-1
2430,男生也会被强奸，哈哈哈,1,1,0,-1,-1
2433,一句话，别人能顺产你为什么不能顺产。说这种话的男人，女人我只想打死他。,1,1,1,-1,-1
2436,女：一点小事就要网暴女性果然国男的本性啊！,1,1,1,-1,-1
2441,怎么觉得这句话有点不太舒服。那男孩子都是直男癌么。。。,1,1,0,-1,-1
2442,而已？呵呵这是不是他们说的直男癌？三心二意妄图享齐人之福本就让人不耻的行为,1,1,1,-1,-1
2444,看到是男的写的怎么感觉这么受呢？好恶心。。。,1,1,0,-1,-1
2446,嗯...丑的像个女生..,1,1,1,-1,-1
2450,不应该是这么萌一定是男孩子吗,1,1,0,-1,-1
2452,国外白人文化侮辱中国男人，国内女拳打击中国男人，真的造孽,1,1,1,-1,-1
2456,你这也太男朋友视角了,1,1,0,-1,-1
2462,你根本不需要知道这种男人是怎么想的，因为未来你也不会在这种男人里选择伴侣，理他们干嘛？浪费人生？,1,1,0,-1,-1
2463,男的强奸男的，被强奸的人可不用硬。,0,1,1,-1,-1
2465,这不叫歧视男性，这叫暴露自己弱智…,1,1,1,-1,-1
2466,卧槽！27岁老处男！我心理平衡了！哈哈哈哈哈,1,1,1,-1,-1
2469,我没证据说明那个男的没出轨，同样你们也没证据说明那个男的出轨了。。。大家都是猜测，但你们给那个男的定性为出轨，那不就是没证据直接宣判么？,0,1,0,-1,-1
2470,不提这些网络小说，直接说明晃晃的小黄文好了，平时热衷于这种小黄文还奉为圭臬的男生，太恶心了，更不用说学习如何把妹的男生，前任呵呵呵→_→,1,1,1,-1,-1
2473,可恶，单身男性再受暴击,0,1,0,-1,-1
2474,我觉得，说郭敬明是女人，真的是在歧视女人.,1,1,0,-1,-1
2475,这就直男癌了？我觉得一个男人大庭广众穿女装恶心到我了这是直男癌？田园女权666啊，要是真的想穿女装，回家自己穿不行吗？要真的那么想当女的，变性手术嘛，不要太玻璃心了好吧,1,1,1,-1,-1
2477,好难过没有这样一个相伴左右的男孩,0,1,0,-1,-1
2480,很渣很渣，要了人家女孩子的第一次。很多男人有处女情结，这样让人家女孩子很难找到男人啊出轨的都是恶心渣渣。,0,1,1,-1,-1
2491,然后女方父母一口咬定是男生的错女生也假口不承认强奸罪实锤了,0,1,0,-1,-1
2492,唔。。。曾经和女朋友亲热时候用过 低头弄莲子，莲子青如水 这句。。。,0,1,0,-1,-1
2494,少撸管，为了不早泄，少抽烟，为了皮肤好，多提肛，为了不长痔疮，多看书，为了提高学识水平。,0,1,0,-1,-1
2497,用生命来黑北方男人,1,1,1,-1,-1
2502,你觉得在女生死心塌地要送的情况下，算违法吗？？而且不敢说百分之百，绝大大部分男人都拒绝不了,1,1,0,-1,-1
2503,这是不是那个花650万美金把女儿买进斯坦福的那个？,0,1,0,-1,-1
2505,所以啊，我觉得这类人很小气也是我的看法啊，身边有这类人男生几乎都看不起这类人，最多道不同不相为谋呗,0,1,0,-1,-1
2507,这不是07年前的段子吗？问的是刹车在哪里，女朋友笑疯了，现在的老婆的。,0,1,0,-1,-1
2511,不是写着羞男吗，可不就是ts吗,1,1,1,-1,-1
2512,看了答主的签名，想说，学弟，缺女朋友嘛！！！,0,1,0,-1,-1
2514,社会的进步，文明的发展从我们对待同性恋的态度上可见一斑，不歧视，只祝福。,0,1,0,-1,-1
2516,我男胖友还有更帅的照片【星星眼,0,1,0,-1,-1
2517,这是男人？简直就是社会的渣子，再怎么说也不能对老人下手吧？而且是83岁的老奶奶,1,1,1,-1,-1
2518,当然是有关系的，严打犯罪率肯定是会低，但这就能作为给 严打 洗地的理由？把全国男性都阉了，那强奸率还肯定会降低呢，要不从您开始？,1,1,1,-1,-1
2525,你敢这么说，等着被骂 直男癌 吧,1,1,1,-1,-1
2527,在文科班待了两年之后，我们班男生不仅卖腐，而且蹭女生吃的时候都说，大家都是姐妹。,1,1,0,-1,-1
2534,是啊，觉得找个女朋友也好难啊,0,1,0,-1,-1
2541,大概是那一带的，我男票是云南的，他就特爱吃鱼腥草。唉，我闻到那味道都不能理解，那玩意怎么能吃,0,1,0,-1,-1
2542,我是男性，我反对GBT，并从心底感到厌恶。,0,1,1,-1,-1
2549,男票说不定在视奸你。,0,1,0,-1,-1
2556,哥们，这个智商，感觉你这辈子走过最多的路可能是你女朋友的套路。,0,1,0,-1,-1
2558,真的很恶心这种人男性在性方面被来就够黑吗还要去抹黑,1,1,0,-1,-1
2560,刚看到个新闻，相亲发生关系拒补偿2w，男子被法院判强奸罪获刑三年,0,1,0,-1,-1
2572,这和男人婚前跪舔婚后翻身一样嘛。男女都别指望在婚姻里找到从一而终的仆人，这是不合理的。,1,1,0,-1,-1
2574,这个裁决就给人一种未来家暴直男癌还理直气壮的那种,1,1,1,-1,-1
2575,忍不住啊我堂堂七尺男儿,0,1,0,-1,-1
2578,不是所以流氓都是会侮辱女性的，大哥而且，不尊重女性的男生有什么水准可言？,0,1,1,-1,-1
2580,其实我作为一个爱幻想的男人就这样猜想过，你的答案证实了我的猜想呵呵，tx恶心,0,1,0,-1,-1
2581,我只能说这个男的真恶心,1,1,1,-1,-1
2593,唉，想我的那群室友了，我们之间关系真的是蛮好的，毕业前最后一顿饭真的是哭的不像样子，一个个20多的大男孩，真的是。,0,1,0,-1,-1
2594,我妈也经常说我要做家务不然以后嫁人了什么都不会，我说怎么不叫我弟弟做，她说他是男的没关系。即使这么说，我妈还是把所有的家务活包了。,1,1,0,-1,-1
2595,一个爱出轨的男人，出了国就不出轨了？？？？？？？？？,1,1,0,-1,-1
2597,既然作为一个家庭，就因为男性在去外面挣钱就觉得男的一心在外面，对家庭没上心吗？利己之心谁都有，大大方方承认，别自己找借口。,0,1,0,-1,-1
2603,凡是让女权感到不满的人、事、物都统称为男权。,1,1,0,-1,-1
2607,你的意思是滥交无罪出轨有理？换成男的是这个反应，你还会这样讲？肯定会说这人肯定是个滥交成性的渣男,1,1,1,-1,-1
2612,男人都是骗子，骗子！抱歉，我也是骗子,1,1,1,-1,-1
2613,明白了，你父亲这是重男轻女，直男癌,1,1,1,-1,-1
2617,题主是从什么地方得出女权是平权的。,0,1,0,-1,-1
2618,中国男人回家又怎么都面对悍妇了？？？,1,1,1,-1,-1
2619,那男人真恶心,1,1,0,-1,-1
2626,是公猫吗？是你男朋友出现后开始产生反应的吗,0,1,0,-1,-1
2633,女性可以保证自己生的孩子一定是自己的基因，但是男性没法确认自己养育的孩子就是自己的基因。,0,1,0,-1,-1
2643,e情况不构成强奸罪。男方没有犯罪意图。就和不知道女方不满14岁而自愿发生性行为不构成犯罪一样。,0,1,0,-1,-1
2644,我看见有回答里，有人说男性也讨厌被说“你是老实人合适结婚”“你是好人。,0,1,0,-1,-1
2650,这更说明了现行教育体制是不利于男孩成长的，是对男性全体的歧视对待,0,1,0,-1,-1
2652,我就是没有女票的程序猿，懒得买衣服，感觉好麻烦,0,1,0,-1,-1
2653,男生善变你就不要喜欢男生搞不懂男人几十个亿出点渣男就喜欢以偏概全男人把你怎么了？,1,1,0,-1,-1
2655,可悲，谁她妈健身就是为了给女看的了？？,1,1,0,-1,-1
